,Key_a,title_a,brand_a,price_a,Key_b,title_b,brand_b,price_b,label
1601,"[696278, 679172, 52302954, 52303152, 52303131, 52303000, 52302985, 52303067, 52303143]",wmns air zoom pegasus 33 nike 849812 406 everysize com,nike,,"[1398007, 52456689, 55984341, 3051450, 1216153, 8031301, 23044679, 1566031, 51717501]",nike women s air zoom pegasus 32 749344 501 footstop,,,0
1602,"[4039697, 1123902, 16202837, 16201043, 3829295, 3221140, 3531519, 438921, 23444]",nike air vortex leather cool grey white 918206 002 purchaze,nike,,"[3640749, 312078, 432319, 17232842, 6761758, 7516013, 2212127, 142908, 41076]",nike air zoom mariah flyknit racer 917658 002 sneakers for women upclassics,nike,,0
1603,"[3829295, 438921, 4226269, 7941907, 57502089, 6510440, 903983, 5271500, 1142900]",nike air vortex leather grau weiss schwarz 918206 002 purchaze,nike,,"[2415656, 886286, 30315607, 4220731, 3990167, 16227993, 17031641, 7777214, 2415569]",nike sportswear womens air max thea ultra flyknit pure platinum shoes 881175 002,,,0
1604,"[3829295, 438921, 4226269, 7941907, 57502089, 6510440, 903983, 5271500, 1142900]",nike air vortex leather grau weiss schwarz 918206 002 purchaze,nike,,"[3640749, 312078, 432319, 17232842, 6761758, 7516013, 2212127, 142908, 41076]",nike air zoom mariah flyknit racer 917658 002 sneakers for women upclassics,nike,,0
1605,"[483915, 165023, 60517466, 1990165, 3341498, 5262520, 448969, 1990127, 4093664]",nike zoom trout 4 low men s turf shoes black university red wolf grey and coach,baseball monkey,usd 119 99,"[644994, 3895, 357030, 5986604, 3147747, 3339863, 20087452, 1191288, 3918454]",adidas icon 3 men s mid trainer shoes black white onix running and training,baseball monkey,usd 89 99,0
1606,"[26350957, 19961803, 885136, 1345751, 12126593, 7304105, 3542287, 16751707, 3063966]",nike zoom trout 4 low men s turf shoes black university red wolf grey new items,baseball monkey,usd 119 99,"[644994, 3895, 357030, 5986604, 3147747, 3339863, 60745622, 20087452, 1191288]",adidas icon 3 men s mid trainer shoes black white onix new items,baseball monkey,usd 89 99,0
1607,"[26350957, 19961803, 885136, 1345751, 12126593, 7304105, 3542287, 16751707, 3063966]",nike zoom trout 4 low men s turf shoes black university red wolf grey new items,baseball monkey,usd 119 99,"[6660291, 28937575, 66472629, 870882, 3050557, 1369035, 7540292, 19390322, 6758851]",nike kawa adjustable men s slide sandals white black clearance footwear,baseball monkey,usd 29 98,0
1608,"[6413943, 2667715, 6660291, 2678899, 5187395, 30749736, 1130577, 4279276, 259823]",metallic sandals shoes and boots at crazy8,,,"[64582826, 327247]",kanmei gs unisex hardloopschoenen voor kinderen asics,,,0
1609,"[6660291, 6822830, 2260695, 19390322, 5187395, 1130577, 1129480, 30749736, 3944952]",metallic sandals shoes at crazy8,,,"[64582826, 327247]",kanmei gs unisex hardloopschoenen voor kinderen asics,,,0
1610,"[6660291, 6822830, 2260695, 19390322]",metallic sandals allshoes at crazy8,,,"[7291, 29819092, 55480132, 1638106, 4993677, 16195363, 50694683, 16236785, 7775483]",gel hunter 3 women s squash badminton shoes asics,,,0
1611,"[2000400, 1952952, 3225241, 3225240, 728707, 727219, 6850731, 3829051, 1304008]",nike lunarglide 7 gs fille noir argent blanc rose chaussures enfant,,,"[6794674, 669014, 6794726, 1913566, 407275, 18028904, 16422172, 1475581, 18152555]",nike sportswear air max 1 ragazza nero rosa vivido bianco scarpe,,,0
1612,"[1130577, 5187395, 3944952, 328487, 5236649, 5239433, 20992346, 2628545, 5240892]",david spencer marco casual shoes at globalgolf com,,,"[6276389, 6276867, 3183703, 59977145, 21984962, 1637988, 7822683, 18706485, 16730434]",air jordan 10 x retro white black light steel grey varsity red for sale new jordans 2015,,,0
1613,"[1130577, 5187395, 3944952, 328487, 5236649, 5239433, 20992346, 2628545, 5240892]",david spencer marco casual shoes at globalgolf com,,,"[29790517, 25203291, 7798900, 7798898, 1195195, 3793943, 3664053, 3143715, 2816955]",asics fuze x lyte 2 thunder blauw zwart wit heren schoenen hardloopschoenen,,,0
1614,"[5236649, 328487, 12307819, 5239433, 3703136, 704875, 714491, 4412763, 20992346]",david spencer marco 10 1 2 medium black briar waxy casual shoes at globalgolf com,,,"[483915, 165023, 60517466, 1990165, 5262520, 3341498, 448969, 7034804, 90007]",nike sportswear womens air max 1 mid sneakerboot black shoes gum med brown,,,0
1615,"[4039697, 18668246, 6865038, 1307071, 7286919, 4657747, 1577694, 467, 8030681]",nike air zoom vomero 11 woman running shoes colour light grey 818100 405 athletic footwear apparel and sports equipment,nike,,"[5378927, 9032207, 6008832, 7882040, 65465050, 5173844, 7881948, 28791080, 9005077]",nike air zoom pegasus 32 para mujer violeta azul blanco negro zapatillas,,,0
1616,"[4039697, 18668246, 6865038, 1307071, 7286919, 4657747, 1577694, 467, 8030681]",nike air zoom vomero 11 woman running shoes colour light grey 818100 405 athletic footwear apparel and sports equipment,nike,,"[3177775, 4828908, 504409, 21427136, 20965621, 4920224, 2905296, 880040, 515416]",nike air zoom pegasus 33 man running shoes colour black 831352 001 athletic footwear apparel and sports equipment,nike,,0
1617,"[4039697, 18668246, 6865038, 1307071, 7286919, 4657747, 1577694, 467, 8030681]",nike air zoom vomero 11 woman running shoes colour light grey 818100 405 athletic footwear apparel and sports equipment,nike,,"[50412595, 18171844, 15410030, 57590983, 1640276, 34687, 7367134, 17285433, 1573104]",nike air zoom pegasus 32 damen laufschuhe farbe rosa 749344 501 der online shop f r deine sportbekleidung,nike,,0
1618,"[885136, 1765880, 1512994, 3424373, 3422649, 3217187, 858842, 858750, 252057]",air jordan 11 72 10 black gym red white anthracite hoop,,,"[7373937, 20657151, 824225, 1344213, 6698253, 2006248, 371901, 6459130, 6459132]",air jordan 14 low laney varsity royal black maize white hoop,,,0
1619,"[15036439, 3907114, 42620, 5908350, 36578, 63801263, 242540, 117309, 54919]",air jordan 11 retro 72 10 featured the sneaker authority,,,"[1130577, 1345751, 1071986, 1129480, 625780, 2778500, 1889378, 7304105, 194116]",2017 cheap air jordan 13 retro chicago white black team red shoes jordans,,,0
1620,"[15036439, 3907114, 42620, 5908350, 36578, 63801263, 242540, 117309, 54919]",air jordan 11 retro 72 10 featured the sneaker authority,,,"[27217352, 29317221, 28858979, 27915858, 42350513, 27892155, 30612609, 18386491, 24326087]",air jordans 5 retro white fire red black for sale 2017 jordan shoes,,,0
1621,"[1335137, 52302954, 52303000, 52302985, 696278, 52303186, 52303067, 52303081, 52303263]",air jordan 1 mid nike 554724 110 everysize com,nike,,"[497082, 6698526, 1216066, 10299855, 2250714, 1094519, 1161624, 3988515, 6816221]",nike jordan air 1 mid shoe 554724 040 sneakers for men upclassics,nike jordan,,0
1622,"[1130577, 407275, 1129480, 5372, 4867643, 2887242, 482715, 3516989, 4630359]",shoes air jordan 1 mid 10219 retro basketball shop basketmania,,,"[1130577, 407275, 1129480, 5372, 4867643, 2887242, 482715, 3516989, 4630359]",shoes air jordan 1 mid 10329 retro basketball shop basketmania,,,0
1623,"[1335137, 52302954, 52303000, 52302985, 696278, 52303186, 52303067, 52303081, 52303263]",air jordan 1 mid nike 554724 110 everysize com,nike,,"[23444, 59977145, 16202837, 16201043, 3221140, 3531519, 7994726, 7994725, 275326]",buty m skie nike air force 1 mid 07 all white 366731 100 jordan adidas,,,0
1624,"[3594822, 3549732, 17490729, 3505469, 2000400, 1952952, 728707, 72321, 23816382]",puma evospeed 3 4 cuir fg noir jaune blanc chaussures pour homme terrain sec,,,"[59977145, 3177775, 579455, 23444, 504409, 21427136, 20965621, 4920224, 2905296]",puma evospeed sl s ii fg black white red blast mens soccer cleats firm ground,,,0
1625,"[660030, 4140943, 5187395, 1130577, 1129480, 6675972, 30749736, 3944952, 59977145]",puma evospeed 3 4 leather fg black safety yellow white mens shoes firm ground,,,"[2905902, 2906521, 1231078, 3221098, 22690274, 15406880, 1068280, 9183696, 583]",puma evospeed 5 4 fg jaune bleu atomique blanc chaussures pour homme terrain sec,,,0
1626,"[660030, 4140943, 5187395, 1130577, 1129480, 6675972, 30749736, 3944952, 59977145]",puma evospeed 3 4 leather fg black safety yellow white mens shoes firm ground,,,"[5971300, 845859, 4833027, 21480462, 5964363, 2747673, 6461479, 51691, 4848919]",puma evospeed 5 4 fg amarillo azul blanco botas de futbol terrenos firmes,,,0
1627,"[5089308, 64653347, 7859043, 48742776, 951786, 3352544, 7858803, 7859028, 4918910]",nike sportswear roshe two black mens shoes 844656 001,,,"[23444, 579455, 275326, 933437, 3007676, 16202837, 16201043, 24951302, 3501314]",nike sportswear air max tavas black white mens shoes 705149 009,,,0
1628,"[5089308, 64653347, 7859043, 48742776, 951786, 3352544, 7858803, 7859028, 4918910]",nike sportswear roshe two black mens shoes 844656 001,,,"[696278, 52302954, 52303067, 52303263, 3279999, 52303000, 52302985, 679172, 52303152]",air max tavas nike 705149 009 everysize com,nike,,0
1629,"[483915, 165023, 60517466, 7034804, 1990165, 5262520, 3341498, 90007, 1990127]",roshe two nike 844656 001 everysize com,nike,,"[2261408, 2260902, 2261418, 5499752, 18401829, 3794612, 2635791, 2467627, 15295479]",free hypervenom 2,,97 30 eur,0
1630,"[18611395, 7859043, 48742776, 816857, 1649241, 951786, 7858803, 4918910, 16056801]",nike roshe two flyknit black 844833 006 sneakavenue,,,"[1130577, 1129480, 2026422, 618329, 53566455, 16250777, 3107638, 5187395, 4140943]",nike sportswear girls roshe one gs black shoes 599729 014,,,0
1631,"[26350957, 660030, 1161624, 7304105, 650043, 313198, 2041997, 885136, 12109062]",jordan air 1 retro high gym red mens shoes 332550 602,,,"[5372, 4867643, 2887242, 482715, 3516725, 3080677, 3516989, 4867658, 962809]",shoes air force i 07 6038 lifestyle basketball shop basketmania,,,0
1632,"[1763806, 45193437, 27217352, 1630228, 2940471, 1166152, 1166150, 25536524, 3545014]",nike sportswear air presto racer blue mens shoes 848132 401,,,"[68287013, 2154207, 1528511, 56209156, 37155, 64043156, 1281420, 7732482, 63322214]",nike sportswear air max 90 ultra essential blanc gris infrarouge noir chaussures pour homme,,,0
1633,"[52303067, 52303131, 52302954, 52303081, 52303168, 52303013, 52303000, 52302985, 52303186]",puma evotouch 1 fg negro blanco amarillo botas de futbol terrenos firmes,,,"[4004110, 3967428, 3818168, 4004122, 4004126, 209783, 129437, 54568, 23817385]",puma evotouch pro fg nero bianco giallo safety scarpe uomo terreni compatti,,,0
1634,"[52303067, 52303131, 52302954, 52303081, 52303168, 52303013, 52303000, 52302985, 52303186]",puma evotouch 1 fg negro blanco amarillo botas de futbol terrenos firmes,,,"[59977145, 3177775, 579455, 23444, 504409, 21427136, 20965621, 4920224, 2905296]",puma evospeed sl s ii fg black white red blast mens soccer cleats firm ground,,,0
1635,"[59977145, 15855282, 8051658, 8051656, 3177775, 3724022, 275326, 3221140, 3531519]",puma evotouch 1 fg black white safety yellow 103672 01 authenticsoccer com,puma,,"[3594822, 3549732, 17490729, 3505469, 2000400, 1952952, 728707, 72321, 23816382]",puma evospeed 3 4 cuir fg noir jaune blanc chaussures pour homme terrain sec,,,0
1636,"[1759482, 25539768, 847802, 4003728, 492148, 109021, 3926679, 3024364, 5263932]",nike air huarache run premium desert moss 704830 302 sneakavenue,,,"[23444, 16202837, 16201043, 275326, 22073261, 1000642, 24951302, 59977145, 3221140]",nike air max 97 summit white 921826 100 sneakavenue,,,0
1637,"[21427700, 6663417, 6663406, 6698526, 2250714, 3602340, 1216066, 3988515, 10299855]",loafer metallic shoe gold penelope chilvers,,,"[19842954, 6982606, 4645126, 2321544, 3848131, 603318, 574907, 2932643, 722616]",2016 air jordan 5 low dunk from above white metallic gold star midnight navy for sale retro shoes,,,0
1638,"[2261408, 2260902, 2261418, 407184, 785459, 1425082, 56013, 5452271, 658967]",air force 1,,69 30 eur,"[2261408, 2260902, 2261418, 407184, 785459, 1425082, 56013, 5452271, 658967]",wmns air force 1 low upstep br,,54 50 eur,0
1639,"[19842954, 6982606, 3824951, 6842675, 722616, 3848131, 603318, 574907, 680594]",sneakers buty nike air force 1 07 low midnight navy white 488298 436 bludshop com,,,"[2261408, 2260902, 2261418]",wmns air force 1 low upstep br,,54 50 eur,0
1640,"[2261408, 2260902, 2261418]",air force 1,,69 30 eur,"[64150233, 3264361, 3206468, 6117237, 837214, 17079909, 3040383, 244878, 6692959]",nike wmns air force 1 low upstep br white 833123 100 bludshop com,,,0
1641,"[646426, 13743255, 764998, 18703894, 670964, 7284660, 7845714, 1300239, 1122274]",concave halo kids fg wit rood junior voetbalschoenen ferme grond,,,"[2892548, 3412968, 50817870, 54310276, 57404305, 17133430, 2280945, 6179438, 829535]",concave quantum fg wit roze heren voetbalschoenen ferme grond,,,0
1642,"[4279276, 178943, 2678899, 67091030, 6413943, 2667715, 129265, 1648869, 24514568]",concave halo kids fg white red junior boots firm ground,,,"[21061239, 5643313, 5643311, 5643305, 1747150, 147734, 5643315, 5277225, 5643323]",concave halo microfibre fg white pink mens soccer cleats firm ground,,,0
1643,"[646426, 13743255, 764998, 18703894, 670964, 7284660, 7845714, 1300239, 1122274]",concave halo kids fg wit rood junior voetbalschoenen ferme grond,,,"[3967428, 4004122, 4004126, 54591, 4003579, 4004110, 3283879, 209783, 50412595]",concave halo microfibre fg bianco rosa scarpe uomo terreni compatti,,,0
1644,"[1191288, 65389639, 3594822, 5442918, 16661555, 3549732, 4808368, 14207952, 3549460]",nike sportswear femme air max 1 mid sneakerboot noir marron chaussures pour,,,"[16995784, 18343261, 4205446, 2947078, 3577221, 1708504, 3399398, 4932832, 484234]",nike sportswear air max tavas noir anthracite chaussures homme,,,0
1645,"[1191288, 65389639, 631220, 2392810, 76433, 5265650, 271618, 518395, 26213728]",nike damen sportswear air max 1 mid sneakerboots schwarz braun womens sneakerboot damenschuhe,,,"[29773, 938896, 1001928, 180784, 506900, 30524155, 821815, 5608635, 544642]",nike air max 90 flash gs black summit white 807626 001 purchaze,nike,,0
1646,"[1191288, 65389639, 631220, 2392810, 76433, 5265650, 271618, 518395, 26213728]",nike damen sportswear air max 1 mid sneakerboots schwarz braun womens sneakerboot damenschuhe,,,"[3754656, 22252043, 4004110, 3818168, 2030075, 1413, 3874776, 370363, 14296686]",nike sportswear air max tavas nero antracide scarpe uomo,,,0
1647,"[142794, 3505469, 3594822, 3549732, 2000400, 1952952, 2905902, 23816382, 3225241]",nike hypervenom phatal ii neymar fg noir rouge blanc chaussures pour homme terrain sec,,,"[52303186, 52303067, 52303081, 52303131, 52302954, 52303168, 52303000, 52302985, 52303013]",nike hypervenom phelon ii fg volt negro hyper turquesa botas de futbol,,,0
1648,"[142794, 3505469, 3594822, 3549732, 2000400, 1952952, 2905902, 23816382, 3225241]",nike hypervenom phatal ii neymar fg noir rouge blanc chaussures pour homme terrain sec,,,"[2479601, 810999, 59687282, 5758155, 1755288, 20193215, 2539807, 11879017, 2997105]",nike hypervenom phelon ii fg volt black hyper turquoise mens soccer cleats firm ground,,,0
1649,"[142794, 2678899, 67091030, 660030, 6413943, 2667715, 59977145, 2714583, 4279276]",nike hypervenom phatal ii neymar fg black bright crimson white njr mens boots firm ground,,,"[6301035, 52303081, 52303186, 52303067, 52303131, 52302954, 52303013, 52303000, 52302985]",nike hypervenom phatal ii df fg volt negro hyper turquesa botas de futbol,,,0
1650,"[50412595, 4269274, 1573104, 5647843, 7367134, 18171844, 15410030, 57590983, 1640276]",nike air zoom pegasus 33 para mujer blanco negro rosa verde zapatillas,,,"[16202837, 16201043, 933437, 7994726, 7994725, 7303410, 275326, 648910, 3051450]",nike air zoom pegasus 33 women s training shoes black white cool gray running and,baseball monkey,93 98 usd,0
1651,"[50412595, 4269274, 1573104, 5647843, 7367134, 18171844, 15410030, 57590983, 1640276]",nike air zoom pegasus 33 para mujer blanco negro rosa verde zapatillas,,,"[1130577, 30749736, 1129480, 6675972, 3944952, 5187395, 4140943, 15121977, 15046175]",nike air zoom pegasus 33 women s training shoes black white cool gray clearance footwear,baseball monkey,93 98 usd,0
1652,"[50412595, 4269274, 1573104, 5647843, 7367134, 18171844, 15410030, 57590983, 1640276]",nike air zoom pegasus 33 para mujer blanco negro rosa verde zapatillas,,,"[1129480, 30749736, 1130577, 3944952, 4140943, 5187395, 3177775, 6675972, 625780]",nike air zoom pegasus 33 women s training shoes black white cool gray footwear,goaliemonkey,93 98 usd,0
1653,"[391425, 58335733, 686095, 248972, 15130358, 16915787, 26110155, 5259805, 19059388]",nike kids magista ola ii fg rio teal volt obsidian clear jade kinderen voetbalschoenen ferme grond,,,"[909574, 950355, 3276915, 15199106, 50682532, 18170441, 868004, 6517221, 6517201]",nike tiempo legacy ii fg fu ballschuhe nocken farbe wei 819218 108 der online shop f r deine sportbekleidung,nike,,0
1654,"[580220, 1402755, 7830524, 486963, 1199657, 69633312, 2709024, 876759, 579353]",nike jr magista ola ii fg kind fu ballschuhe nocken farbe gr n 844204 374 der online shop f r deine sportbekleidung,nike,,"[48987695, 30127856, 3594822, 3225241, 3225240, 2000400, 1952952, 3549732, 3505469]",nike enfant magista obra ii fg noir carmin chaussures pour terrain sec,,,0
1655,"[580220, 1402755, 7830524, 486963, 1199657, 69633312, 2709024, 876759, 579353]",nike jr magista ola ii fg kind fu ballschuhe nocken farbe gr n 844204 374 der online shop f r deine sportbekleidung,nike,,"[17182571, 15987830, 509913, 897959, 15141749, 910896, 5219604, 734493, 212689]",nike tiempo legend vi fg man soccer shoes colour black 819177 010 athletic footwear apparel and sports equipment,nike,,0
