,id_left,id_right,label,Key_a,Key_b,id_left,title_left,brand_left,price_left,id_right,title_right,brand_right,price_right
1733,1234,1314,0,48987695,15111541,6408474,nike junior magista obra ii fg nero cremise totale scarpe terreni compatti,,,13153493,nike hypervenom phantom ii fg cremise total ossidiana viola vivido scarpe uomo terreni compatti,,
1734,418,902,0,643872,21527509,16944040,gemini ii low s1p src diadora online shop,,,3350793,air jordan 13 retro low brave blue pre order the sneaker authority,,
1735,418,1219,0,519533,59977145,16944040,gemini ii low s1p src diadora online shop,,,17427682,jordan air 1 retro low ns white kopen bij sneakavenue,,
1736,418,767,0,739203,1471255,16944040,gemini ii low s1p src diadora online shop,,,3327473,air jordan 11 retro low columbia pre order the sneaker authority,,
1737,1235,1628,0,15930925,165023,12762717,puma junior king top i fg nero bianco team oro scarpe terreni compatti 10246601,,,8026601,nike tiempo legend vi fg junior nero bianco oro metallico scarpe terreni compatti,,
1738,1235,2841,0,6233,2667715,12762717,puma junior king top i fg nero bianco team oro scarpe terreni compatti 10246601,,,8669114,concave quantum fg white black mens boots firm ground,,
1739,1235,481,0,58217971,52302954,12762717,puma junior king top i fg nero bianco team oro scarpe terreni compatti 10246601,,,10788639,puma king top k di fg negro blanco dorado botas de futbol,,
1740,420,2824,0,2288819,58388552,10122240,nike air zoom pegasus 33 gris negro oscuro azul zapatillas de correr 831352 004,,,12491492,nike air zoom pegasus 33 women s training shoes white pink green athletic footwear,hockeymonkey com,93 98 usd
1741,420,266,0,59769284,61992968,10122240,nike air zoom pegasus 33 gris negro oscuro azul zapatillas de correr 831352 004,,,11624652,nike zoom winflo 3 azul negro blanco zapatillas para hombre,,
1742,420,1036,0,4863733,15074184,10122240,nike air zoom pegasus 33 gris negro oscuro azul zapatillas de correr 831352 004,,,1502775,nike donna air zoom fit 2 nero bianco grigio scuro lupo scarpe,,
1743,1236,1629,0,52063378,2497571,12268261,nike tiempo rio iii sg giada clear nero volt scarpe uomo terreni morbidi,,,10501798,concave volt sg zwart roze heren voetbalschoenen zachte grond,,
1744,1236,1819,0,52063378,739125,12268261,nike tiempo rio iii sg giada clear nero volt scarpe uomo terreni morbidi,,,583751,nike tiempo legend vi sg pro negro hyper turquesa botas de futbol terrenos blandos,,
1745,2289,1819,0,2539328,739125,13566875,nike tiempo rio iii sg clear jade black volt mens boots soft ground,,,583751,nike tiempo legend vi sg pro negro hyper turquesa botas de futbol terrenos blandos,,
1746,422,1216,0,10707933,3898907,11869751,nike tiempo genio ii cuir fg rouge argent chaussures pour homme terrain sec,,,7276296,nike tiempo genio ii pelle fg giada nero volt scarpe uomo terreni compatti,,
1747,2299,1405,0,5550132,3967428,10402136,nike tiempo genio ii piel fg rojo plateado metalizado total botas de futbol terrenos firmes,,,12282782,nike tiempo genio ii pelle fg nero bianco oro metallico scarpe uomo terreni compatti,,
1748,1239,238,0,1765880,4297094,4598916,nike tiempo genio ii lea fg man soccer shoes colour red 819213 608 athletic footwear apparel and sports equipment,nike,,7729913,nike hypervenom phantom ii fg platine noir vert chaussures pour homme terrain sec,,
1749,1240,1841,0,49272,28748052,12255868,keen chandler cnx black gargoyle fr,,,6828379,keen presidio black pt,,
1750,1241,2620,0,3177775,16170910,8109725,keen chandler cnx black gargoyle ca,,,16139582,keen wichita black drizzle pl,,
1751,1242,1805,0,17712894,56736084,13614831,keen chandler cnx black gargoyle ch fr,,,7239249,keen wichita black drizzle be nl,,
1752,2327,442,0,1130577,2463075,7395740,nike sportswear air max tavas black anthracite mens shoes,,,16629600,nike sportswear air max 90 ultra moire czarny m skie obuwie,,
1753,1244,1842,0,16995784,240843,9374884,nike sportswear air max tavas noir anthracite chaussures homme,,,11946847,air max 90 ultra moire nike 819477 010 everysize com,nike,
1754,1244,442,0,3577221,967015,9374884,nike sportswear air max tavas noir anthracite chaussures homme,,,16629600,nike sportswear air max 90 ultra moire czarny m skie obuwie,,
1755,1245,1217,0,11476670,17154325,1244774,asics gel kayano niebieski 299 99 pln sneakersy h621n4950,asics,,3385956,sneakers buty asics gel lyte runner gecko green guava hn6f0 8873 bludshop com,,
1756,1989,2056,0,539090,65386089,6787138,asics tiger gel kayano trainer evo origami pack monaco blue indian ink mens shoes h621n 4950,,,6301319,asics gel lyte v latigo bay black h5v2l 8990 purchaze,asics,
1757,1245,899,0,64359672,55966352,1244774,asics gel kayano niebieski 299 99 pln sneakersy h621n4950,asics,,8956778,asics tiger gel lyte iii valentines day pack red mens shoes h63qq 2323,,
1758,1247,2778,0,3576931,1765880,10849172,air jordan 9 retro slim jenkins for sale hoop,,,5113775,air jordan 5 retro white black fire red cheap jordans 2018,,
1759,426,170,0,27217352,390595,12326543,air jordan 9 retro slim jenkins black matte silver university blue for sale new jordans 2015,,,9967985,basketball shoes air jordan xiii retro 4815 shop basketmania,,
1760,1248,170,0,1166152,59925194,12213134,air jordans 9 retro black matte silver university blue for sale cheap kd,,,9967985,basketball shoes air jordan xiii retro 4815 shop basketmania,,
1761,1249,1283,0,9324638,52303186,82069,dzieci ce buty nike hypervenom phelon ii fg czarny volt pi karskie trawa naturalna lanki,,,11559508,nike hypervenom phelon ii fg platino negro verde fantasma botas de futbol terrenos firmes,,
1762,427,447,0,16325252,16995784,13931662,nike enfant hypervenom phelon ii fg noir volt chaussures pour terrain sec,,,8901011,nike hypervenom phelon ii fg platine noir vert chaussures pour homme terrain sec,,
1763,1250,447,0,3818168,2392680,8561798,nike junior hypervenom phelon ii fg nero volt scarpe uomo terreni compatti,,,8901011,nike hypervenom phelon ii fg platine noir vert chaussures pour homme terrain sec,,
1764,1251,476,0,24753154,3623808,10727691,women s metallic the heart has its reasons pendant,bjorg,,3773932,air max zero nike 857661 400 everysize com,nike,
1765,2633,2498,0,6168169,1123902,4319461,max 2 strong sneaker nike multi color jimmy jazz 555104100,nike,,4708469,nike air max 90 essential wolf grey binary blue 537384 064 purchaze,nike,
1766,1251,288,0,21853518,483915,10727691,women s metallic the heart has its reasons pendant,bjorg,,2326528,nike air max 90 essential szary 589 99 pln sneakersy 537384064,nike,
1767,1253,1845,0,28611205,38428702,6334042,scarpa mojito coral red en,,,2610536,keen newport h2 black true red no,,
1768,1254,811,0,508226,6794726,12687358,scarpa mojito coral red ca fr,,,16942616,nike air max 1 premium sc team red 918354 600 sneakavenue,,
1769,1254,1846,0,82931,889516,12687358,scarpa mojito coral red ca fr,,,1528897,keen newport h2 black true red ch fr,,
1770,1255,126,0,3341498,18669758,4653054,nike air jordan 6 vi retro online store purchaze,,,10235950,air jordan 13 retro playoffs black varsity red white vibrant yellow for sale new jordans 2015,,
1771,1256,748,0,1662656,2400117,5214569,air jordans 6 retro black infrared for sale 2017 jordan shoes,,,1477398,air jordans 13 retro french blue flint grey white for sale 2017 jordan shoes,,
1772,1256,814,0,693552,390595,5214569,air jordans 6 retro black infrared for sale 2017 jordan shoes,,,1561317,cheap air jordan 13 xiii retro bred black varsity red white for sale,,
1773,2889,2481,0,4645126,1635046,13271978,2016 air jordan 5 low dunk from above white metallic gold star midnight navy for sale retro shoes,,,2395471,for sale air jordan 11 retro low white black concord online 2014 new jordans 2015,,
1774,1257,510,0,701939,885136,8485263,air jordan 5 retro low,,175 00 eur,16791354,air jordan 5 retro white varsity red obsidian cheap jordans 2018,,
1775,1257,134,0,2260902,3576931,8485263,air jordan 5 retro low,,175 00 eur,12397321,air jordans 5 retro shanghai shen black varsity maize royal for sale cheap kd 9,,
1776,432,108,0,1404968,16240051,2454580,2017 all star air jordan 6 chameleon black metallic silver new jordans 2015,,,9587250,air jordan 5 silver tongue 136027 100,,
1777,2239,2586,0,6276983,7822683,13932999,air jordan 6 retro all star 907961 015 sobesoles com,,,3537864,air jordan 13 retro chicago 414571 122 sobesoles com,,
1778,1259,108,0,11723029,9614,13762046,air jordan 6 chameleon 907961 015,,,9587250,air jordan 5 silver tongue 136027 100,,
1779,1260,477,0,10264518,11402,2271794,under armour spotlight pro 2 0 fg rouge jaune chaussures pour homme terrain sec,,,5318422,under armour clutchfit force 2 0 fg nero graffite giallo high vis scarpe uomo terreni compatti,,
1780,433,1444,0,1988611,2000400,15126113,under armour spotlight pro 2 0 fg rocket red high vis yellow mens soccer cleats firm ground,,,13631090,nike hypervenom phelon ii fg noir volt chaussures pour homme terrain sec,,
1781,1260,95,0,29832147,157064,2271794,under armour spotlight pro 2 0 fg rouge jaune chaussures pour homme terrain sec,,,16623202,puma evotouch 2 fg nero bianco giallo safety scarpe uomo terreni compatti,,
1782,434,2211,0,2887242,1090828,6690240,basketball shoes air jordan v retro gs shop basketmania,,,11393550,air jordans 5 retro white black fire red for sale 2017 jordan shoes,,
1783,1261,329,0,2678899,438921,14102040,justin kids stampede waxy boots,justin,usd 84 99,6587843,nike enfant mercurial vortex iii fg noir rose chaussures pour terrain sec,,
1784,2865,1848,0,56599233,483915,14546156,nike air max bw dunkelblau weiss schwarz 881981 400 purchaze,nike,,14449096,nike dualtone racer 918227 400 sneakers for men upclassics,nike,
1785,1262,301,0,2945643,52303067,15623674,men s skechers felton slip resist wide work sneakers mens shoes peltz,,,5954124,nike free rn szary 349 99 pln running 831508101 up8 com,nike,
1786,1263,505,0,4004126,5964363,7228708,puma evospeed 5 fg bianco nero arancione scarpe uomo terreni compatti,,,16227950,puma evospeed 5 4 fg amarillo azul blanco botas de futbol terrenos firmes,,
1787,1264,303,0,660030,2481279,14578977,puma evospeed 5 fg white black shocking orange mens boots firm ground,,,15685298,puma evospeed 3 5 pelle fg bianco nero rancione scarpe uomo terreni compatti,,
1788,436,199,0,19203074,6949823,11052164,puma evospeed 5 fg bia y czarny szokuj cy pomara cz m skie buty pi karskie trawa naturalna lanki,,,11026490,puma evospeed sl s ii fg blanco negro naranja botas de futbol terrenos firmes,,
1789,2417,1763,0,579209,57271738,11319935,concave quantum 1 0 fg blanco lima botas de futbol terrenos firmes,,,10386623,buty concave quantum fg bia y czarny m skie pi karskie trawa naturalna,,
1790,437,1723,0,57271738,2000400,3214752,buty concave quantum 1 0 fg bia y limonka m skie pi karskie trawa naturalna,,,244952,concave quantum fg blanc noir chaussures pour homme terrain sec,,
1791,1266,1602,0,209783,21061239,7759140,concave quantum 1 0 fg bianco lime scarpe uomo terreni compatti,,,7124191,concave halo microfibre fg white pink mens soccer cleats firm ground,,
1792,438,1521,0,1468980,1988471,4364118,puma evospeed sl fg lava blanco eclipse total botas de futbol terrenos firmes,,,16638908,puma evospeed 1 3 graphic fg white sea pine high risk red football boots firm ground soccer cleats 10330401,,
1793,1267,1521,0,1468980,1988471,11492766,buty puma evospeed sl fg czerwony bia y total eclipse m skie pi karskie trawa naturalna lanki 10323501,,,16638908,puma evospeed 1 3 graphic fg white sea pine high risk red football boots firm ground soccer cleats 10330401,,
1794,1268,439,0,1468980,3614603,17171178,puma evospeed sl fg lave blanc eclipse totale chaussures homme terrain sec,,,3725015,puma evospeed sl s ii fg nero bianco rosso scarpe uomo terreni compatti,,
1795,439,1389,0,3614603,739125,3725015,puma evospeed sl s ii fg nero bianco rosso scarpe uomo terreni compatti,,,10873101,puma evospeed sl ii leather tricks fg the soccer factory,,
1796,1269,514,0,3204536,3204536,3398402,puma evospeed sl s ii fg noir blanc rouge chaussures pour homme terrain sec,,,12539936,puma evospeed sl cuir ii fg noir blanc rouge chaussures pour homme terrain sec,,
1797,439,1390,0,4747653,27927826,3725015,puma evospeed sl s ii fg nero bianco rosso scarpe uomo terreni compatti,,,13063333,puma evospeed sl leder ii fg zwart wit rood blast heren voetbalschoenen ferme grond,,
1798,1270,1347,0,847802,3177775,14799702,nike wmns air huarache run premium linen 683818 201 sneakavenue,,,16723887,nike air force 1 premium black 905345 001 sneakavenue,,
1799,1271,1627,0,1130577,61993138,7468935,asics gel gt 2000 3 men s running shoes ss15 4207 moderate support trainers ah,asics,,3265042,gel excite 4 men zapatillas de running para hombre asics,,
1800,440,1945,0,1571727,64359813,5113726,asics gel gt 2000 3 chaussures course homme couleur bleu t500n 4207 anima sportiva sport boutique,asics,,8569286,nike tiempo legacy ic man indoor soccer shoes colour light blue 631522 418 athletic footwear apparel and sports equipment,nike,
1801,440,1627,0,3280741,7133674,5113726,asics gel gt 2000 3 chaussures course homme couleur bleu t500n 4207 anima sportiva sport boutique,asics,,3265042,gel excite 4 men zapatillas de running para hombre asics,,
1802,441,723,0,837214,3516725,8034252,nike wmns air force 1 low upstep br white 833123 100 bludshop com,,,5556908,shoes air force i 07 6038 lifestyle basketball shop basketmania,,
1803,441,2121,0,837214,240843,8034252,nike wmns air force 1 low upstep br white 833123 100 bludshop com,,,17557270,"""Nike WMNS Air Max BW Ultra (819638-001)""@de",,
1804,441,915,0,3206468,724698,8034252,nike wmns air force 1 low upstep br white 833123 100 bludshop com,,,14346105,wmns air max bw ultra nike 819638 001 everysize com,nike,
1805,1272,1631,0,16513147,4004122,6145133,nike sportswear air max 90 ultra moire schwarz herrenschuhe,,,2205311,nike sportswear air max 1 ultra se puro platino scarpe uomo,,
1806,2282,2612,0,3177775,7261041,4620794,nike sportswear air max 90 ultra moire black mens shoes,,,15963999,nike sportswear air max 1 ultra se pure platinum mens shoes 845038 004,,
1807,442,526,0,2463075,4205446,16629600,nike sportswear air max 90 ultra moire czarny m skie obuwie,,,6603010,nike sportswear air max 1 ultra se pure platinum chaussures homme,,
1808,1274,1689,0,54591,1987250,11526964,concave halo microfibre fg bianco rosa scarpe uomo terreni compatti,,,12582138,puma evotouch pro fg zwart wit safety geel heren voetbalschoenen ferme grond,,
1809,1274,446,0,54591,1991104,11526964,concave halo microfibre fg bianco rosa scarpe uomo terreni compatti,,,2089901,puma evotouch pro fg noir blanc jaune chaussures pour homme terrain sec,,
1810,1275,1689,0,6729896,1987250,8797806,concave halo microfibre fg wit roze heren voetbalschoenen ferme grond,,,12582138,puma evotouch pro fg zwart wit safety geel heren voetbalschoenen ferme grond,,
1811,1276,1851,0,157064,483915,6365404,puma king allround tt black white team gold mens soccer cleats turf trainer 17011901,,,5149295,nike magista onda ii tf volt nero arancione totale scarpe uomo campi sintetici,,
1812,1277,455,0,21707231,42906243,10490974,puma king allround tt nero bianco team oro scarpe uomo 17011901,,,15322607,nike tiempo genio ii cuir tf blanc noir orange total chaussures pour homme terrain synthetique,,
